cell_index,cell_id,fila,columna,xmin_m,ymin_m,xmax_m,ymax_m,centro_x_m,centro_y_m,area_nominal_m2,area_nominal_ha,area_dentro_loja_m2,area_dentro_loja_ha,fraccion_dentro_loja,es_celda_completa,fraccion_lt_001,fraccion_lt_005,fraccion_lt_010,fraccion_lt_025,fraccion_lt_050,geometria_presente,epsg,categoria_cobertura_territorial
930,LJ500_R027_C091,27,91,706500.0,9514500.0,707000.0,9515000.0,706750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
931,LJ500_R027_C092,27,92,707000.0,9514500.0,707500.0,9515000.0,707250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
932,LJ500_R027_C093,27,93,707500.0,9514500.0,708000.0,9515000.0,707750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
933,LJ500_R027_C094,27,94,708000.0,9514500.0,708500.0,9515000.0,708250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
934,LJ500_R027_C095,27,95,708500.0,9514500.0,709000.0,9515000.0,708750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
935,LJ500_R027_C096,27,96,709000.0,9514500.0,709500.0,9515000.0,709250.0,9514750.0,250000.0,25.0,172734.95271724352,17.27349527172435,0.690939810868974,False,False,False,False,False,False,True,32717,parcial_ge_050
936,LJ500_R028_C052,28,52,687000.0,9515000.0,687500.0,9515500.0,687250.0,9515250.0,250000.0,25.0,103966.92426585319,10.396692426585318,0.41586769706341276,False,False,False,False,False,True,True,32717,parcial_lt_050
937,LJ500_R028_C053,28,53,687500.0,9515000.0,688000.0,9515500.0,687750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
938,LJ500_R028_C054,28,54,688000.0,9515000.0,688500.0,9515500.0,688250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
939,LJ500_R028_C055,28,55,688500.0,9515000.0,689000.0,9515500.0,688750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
940,LJ500_R028_C056,28,56,689000.0,9515000.0,689500.0,9515500.0,689250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
941,LJ500_R028_C057,28,57,689500.0,9515000.0,690000.0,9515500.0,689750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
942,LJ500_R028_C058,28,58,690000.0,9515000.0,690500.0,9515500.0,690250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
943,LJ500_R028_C059,28,59,690500.0,9515000.0,691000.0,9515500.0,690750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
944,LJ500_R028_C060,28,60,691000.0,9515000.0,691500.0,9515500.0,691250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
945,LJ500_R028_C061,28,61,691500.0,9515000.0,692000.0,9515500.0,691750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
946,LJ500_R028_C062,28,62,692000.0,9515000.0,692500.0,9515500.0,692250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
947,LJ500_R028_C063,28,63,692500.0,9515000.0,693000.0,9515500.0,692750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
948,LJ500_R028_C064,28,64,693000.0,9515000.0,693500.0,9515500.0,693250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
949,LJ500_R028_C065,28,65,693500.0,9515000.0,694000.0,9515500.0,693750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
950,LJ500_R028_C066,28,66,694000.0,9515000.0,694500.0,9515500.0,694250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
951,LJ500_R028_C067,28,67,694500.0,9515000.0,695000.0,9515500.0,694750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
952,LJ500_R028_C068,28,68,695000.0,9515000.0,695500.0,9515500.0,695250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
953,LJ500_R028_C069,28,69,695500.0,9515000.0,696000.0,9515500.0,695750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
954,LJ500_R028_C070,28,70,696000.0,9515000.0,696500.0,9515500.0,696250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
955,LJ500_R028_C071,28,71,696500.0,9515000.0,697000.0,9515500.0,696750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
956,LJ500_R028_C072,28,72,697000.0,9515000.0,697500.0,9515500.0,697250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
957,LJ500_R028_C073,28,73,697500.0,9515000.0,698000.0,9515500.0,697750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
958,LJ500_R028_C074,28,74,698000.0,9515000.0,698500.0,9515500.0,698250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
959,LJ500_R028_C075,28,75,698500.0,9515000.0,699000.0,9515500.0,698750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
960,LJ500_R028_C076,28,76,699000.0,9515000.0,699500.0,9515500.0,699250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
961,LJ500_R028_C077,28,77,699500.0,9515000.0,700000.0,9515500.0,699750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
962,LJ500_R028_C078,28,78,700000.0,9515000.0,700500.0,9515500.0,700250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
963,LJ500_R028_C079,28,79,700500.0,9515000.0,701000.0,9515500.0,700750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
964,LJ500_R028_C080,28,80,701000.0,9515000.0,701500.0,9515500.0,701250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
965,LJ500_R028_C081,28,81,701500.0,9515000.0,702000.0,9515500.0,701750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
966,LJ500_R028_C082,28,82,702000.0,9515000.0,702500.0,9515500.0,702250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
967,LJ500_R028_C083,28,83,702500.0,9515000.0,703000.0,9515500.0,702750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
968,LJ500_R028_C084,28,84,703000.0,9515000.0,703500.0,9515500.0,703250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
969,LJ500_R028_C085,28,85,703500.0,9515000.0,704000.0,9515500.0,703750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
970,LJ500_R028_C086,28,86,704000.0,9515000.0,704500.0,9515500.0,704250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
971,LJ500_R028_C087,28,87,704500.0,9515000.0,705000.0,9515500.0,704750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
972,LJ500_R028_C088,28,88,705000.0,9515000.0,705500.0,9515500.0,705250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
973,LJ500_R028_C089,28,89,705500.0,9515000.0,706000.0,9515500.0,705750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
974,LJ500_R028_C090,28,90,706000.0,9515000.0,706500.0,9515500.0,706250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
975,LJ500_R028_C091,28,91,706500.0,9515000.0,707000.0,9515500.0,706750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
976,LJ500_R028_C092,28,92,707000.0,9515000.0,707500.0,9515500.0,707250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
977,LJ500_R028_C093,28,93,707500.0,9515000.0,708000.0,9515500.0,707750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
978,LJ500_R028_C094,28,94,708000.0,9515000.0,708500.0,9515500.0,708250.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
979,LJ500_R028_C095,28,95,708500.0,9515000.0,709000.0,9515500.0,708750.0,9515250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
980,LJ500_R028_C096,28,96,709000.0,9515000.0,709500.0,9515500.0,709250.0,9515250.0,250000.0,25.0,248241.88328075784,24.824188328075785,0.9929675331230313,False,False,False,False,False,False,True,32717,parcial_ge_050
981,LJ500_R028_C097,28,97,709500.0,9515000.0,710000.0,9515500.0,709750.0,9515250.0,250000.0,25.0,54635.41088513176,5.463541088513176,0.21854164354052702,False,False,False,False,True,True,True,32717,parcial_lt_050
982,LJ500_R029_C052,29,52,687000.0,9515500.0,687500.0,9516000.0,687250.0,9515750.0,250000.0,25.0,49377.995122026376,4.937799512202638,0.1975119804881055,False,False,False,False,True,True,True,32717,parcial_lt_050
983,LJ500_R029_C053,29,53,687500.0,9515500.0,688000.0,9516000.0,687750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
984,LJ500_R029_C054,29,54,688000.0,9515500.0,688500.0,9516000.0,688250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
985,LJ500_R029_C055,29,55,688500.0,9515500.0,689000.0,9516000.0,688750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
986,LJ500_R029_C056,29,56,689000.0,9515500.0,689500.0,9516000.0,689250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
987,LJ500_R029_C057,29,57,689500.0,9515500.0,690000.0,9516000.0,689750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
988,LJ500_R029_C058,29,58,690000.0,9515500.0,690500.0,9516000.0,690250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
989,LJ500_R029_C059,29,59,690500.0,9515500.0,691000.0,9516000.0,690750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
990,LJ500_R029_C060,29,60,691000.0,9515500.0,691500.0,9516000.0,691250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
991,LJ500_R029_C061,29,61,691500.0,9515500.0,692000.0,9516000.0,691750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
992,LJ500_R029_C062,29,62,692000.0,9515500.0,692500.0,9516000.0,692250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
993,LJ500_R029_C063,29,63,692500.0,9515500.0,693000.0,9516000.0,692750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
994,LJ500_R029_C064,29,64,693000.0,9515500.0,693500.0,9516000.0,693250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
995,LJ500_R029_C065,29,65,693500.0,9515500.0,694000.0,9516000.0,693750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
996,LJ500_R029_C066,29,66,694000.0,9515500.0,694500.0,9516000.0,694250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
997,LJ500_R029_C067,29,67,694500.0,9515500.0,695000.0,9516000.0,694750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
998,LJ500_R029_C068,29,68,695000.0,9515500.0,695500.0,9516000.0,695250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
999,LJ500_R029_C069,29,69,695500.0,9515500.0,696000.0,9516000.0,695750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1000,LJ500_R029_C070,29,70,696000.0,9515500.0,696500.0,9516000.0,696250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1001,LJ500_R029_C071,29,71,696500.0,9515500.0,697000.0,9516000.0,696750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1002,LJ500_R029_C072,29,72,697000.0,9515500.0,697500.0,9516000.0,697250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1003,LJ500_R029_C073,29,73,697500.0,9515500.0,698000.0,9516000.0,697750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1004,LJ500_R029_C074,29,74,698000.0,9515500.0,698500.0,9516000.0,698250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1005,LJ500_R029_C075,29,75,698500.0,9515500.0,699000.0,9516000.0,698750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1006,LJ500_R029_C076,29,76,699000.0,9515500.0,699500.0,9516000.0,699250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1007,LJ500_R029_C077,29,77,699500.0,9515500.0,700000.0,9516000.0,699750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1008,LJ500_R029_C078,29,78,700000.0,9515500.0,700500.0,9516000.0,700250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1009,LJ500_R029_C079,29,79,700500.0,9515500.0,701000.0,9516000.0,700750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1010,LJ500_R029_C080,29,80,701000.0,9515500.0,701500.0,9516000.0,701250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1011,LJ500_R029_C081,29,81,701500.0,9515500.0,702000.0,9516000.0,701750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1012,LJ500_R029_C082,29,82,702000.0,9515500.0,702500.0,9516000.0,702250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1013,LJ500_R029_C083,29,83,702500.0,9515500.0,703000.0,9516000.0,702750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1014,LJ500_R029_C084,29,84,703000.0,9515500.0,703500.0,9516000.0,703250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1015,LJ500_R029_C085,29,85,703500.0,9515500.0,704000.0,9516000.0,703750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1016,LJ500_R029_C086,29,86,704000.0,9515500.0,704500.0,9516000.0,704250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1017,LJ500_R029_C087,29,87,704500.0,9515500.0,705000.0,9516000.0,704750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1018,LJ500_R029_C088,29,88,705000.0,9515500.0,705500.0,9516000.0,705250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1019,LJ500_R029_C089,29,89,705500.0,9515500.0,706000.0,9516000.0,705750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1020,LJ500_R029_C090,29,90,706000.0,9515500.0,706500.0,9516000.0,706250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1021,LJ500_R029_C091,29,91,706500.0,9515500.0,707000.0,9516000.0,706750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1022,LJ500_R029_C092,29,92,707000.0,9515500.0,707500.0,9516000.0,707250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1023,LJ500_R029_C093,29,93,707500.0,9515500.0,708000.0,9516000.0,707750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1024,LJ500_R029_C094,29,94,708000.0,9515500.0,708500.0,9516000.0,708250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1025,LJ500_R029_C095,29,95,708500.0,9515500.0,709000.0,9516000.0,708750.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1026,LJ500_R029_C096,29,96,709000.0,9515500.0,709500.0,9516000.0,709250.0,9515750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1027,LJ500_R029_C097,29,97,709500.0,9515500.0,710000.0,9516000.0,709750.0,9515750.0,250000.0,25.0,154741.39036932166,15.474139036932165,0.6189655614772867,False,False,False,False,False,False,True,32717,parcial_ge_050
1028,LJ500_R030_C052,30,52,687000.0,9516000.0,687500.0,9516500.0,687250.0,9516250.0,250000.0,25.0,72973.05042959415,7.297305042959415,0.2918922017183766,False,False,False,False,False,True,True,32717,parcial_lt_050
1029,LJ500_R030_C053,30,53,687500.0,9516000.0,688000.0,9516500.0,687750.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1030,LJ500_R030_C054,30,54,688000.0,9516000.0,688500.0,9516500.0,688250.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1031,LJ500_R030_C055,30,55,688500.0,9516000.0,689000.0,9516500.0,688750.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1032,LJ500_R030_C056,30,56,689000.0,9516000.0,689500.0,9516500.0,689250.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1033,LJ500_R030_C057,30,57,689500.0,9516000.0,690000.0,9516500.0,689750.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1034,LJ500_R030_C058,30,58,690000.0,9516000.0,690500.0,9516500.0,690250.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1035,LJ500_R030_C059,30,59,690500.0,9516000.0,691000.0,9516500.0,690750.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1036,LJ500_R030_C060,30,60,691000.0,9516000.0,691500.0,9516500.0,691250.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1037,LJ500_R030_C061,30,61,691500.0,9516000.0,692000.0,9516500.0,691750.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1038,LJ500_R030_C062,30,62,692000.0,9516000.0,692500.0,9516500.0,692250.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1039,LJ500_R030_C063,30,63,692500.0,9516000.0,693000.0,9516500.0,692750.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1040,LJ500_R030_C064,30,64,693000.0,9516000.0,693500.0,9516500.0,693250.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1041,LJ500_R030_C065,30,65,693500.0,9516000.0,694000.0,9516500.0,693750.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
1042,LJ500_R030_C066,30,66,694000.0,9516000.0,694500.0,9516500.0,694250.0,9516250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
